Date,MSFT,SPY,TLT
2012-05-30,25.31324,117.11464699999999,108.552094
2012-05-31,25.183826,116.856895,109.80855600000001
2012-06-01,24.545382999999998,113.91481,112.41543600000001
2012-06-04,24.63166,113.861473,111.527199
2012-06-05,24.597153,114.723679,110.035316
2012-06-06,25.321861,117.301308,107.836372
2012-06-07,25.218335999999997,117.37241399999999,108.000229
2012-06-08,25.580688000000002,118.30571699999999,107.974342
2012-06-11,24.933624,116.80358100000001,108.46585800000001
2012-06-12,25.270101999999998,118.145721,107.47415900000001
2012-06-13,25.132057,117.390221,108.534874
2012-06-14,25.31324,118.63458999999999,108.396919
2012-06-15,25.899912,119.847908,109.000534
2012-06-18,25.744621,120.08020800000001,109.586929
2012-06-19,26.486588,121.24171399999999,108.155418
2012-06-20,26.685015000000003,121.04511299999999,108.69008600000001
2012-06-21,26.003443,118.329048,109.26783799999998
2012-06-22,26.486588,119.240372,107.81046299999998
2012-06-25,25.770498,117.32838400000001,109.37998200000001
2012-06-26,25.899912,117.91803700000001,108.948799
2012-06-27,26.029322,118.98126200000002,109.121284
2012-06-28,25.80501,118.64173899999999,109.38858799999998
2012-06-29,26.391684,121.599075,107.965736
2012-07-02,26.365796999999997,121.96539299999999,109.07966599999999
2012-07-03,26.538353000000004,122.769478,108.241386
2012-07-05,26.486588,122.21556100000001,108.794518
2012-07-06,26.046577,121.054077,109.805626
2012-07-09,25.882656,120.902184,110.773521
2012-07-10,25.65834,119.847908,110.99820700000001
2012-07-11,25.278727,119.865761,111.136513
2012-07-12,24.700678,119.285027,111.922913
2012-07-13,25.356377,121.28639199999999,111.62908200000001
2012-07-16,25.399510999999997,121.00043500000001,112.14760600000001
2012-07-17,25.589314,121.83136,111.26611299999999
2012-07-18,26.270901000000002,122.73373400000001,111.326637
2012-07-19,26.460707,123.055374,111.04142
2012-07-20,25.986187,121.92964199999999,112.39820900000001
2012-07-23,25.261471,120.696693,113.029091
2012-07-24,25.149319000000002,119.66026299999999,113.91918899999999
2012-07-25,24.873234,119.68708000000001,114.21303600000002
2012-07-26,25.157942000000002,121.66161299999999,113.16735800000001
2012-07-27,25.675592,123.904198,111.03276799999999
2012-07-30,25.572067,123.904198,111.862366
2012-07-31,25.4254,123.037552,112.08710500000001
2012-08-01,25.373625,122.930305,111.52678700000001
2012-08-02,25.183826,122.08157299999999,112.15895800000001
2012-08-03,25.666965,124.502831,110.34899899999999
2012-08-06,25.839520999999998,124.74403400000001,110.392288
2012-08-07,26.106972,125.369476,108.972031
2012-08-08,26.167364000000003,125.521332,108.39178500000001
2012-08-09,26.314034000000003,125.628571,108.31385800000001
2012-08-10,26.245014,125.834023,108.859398
2012-08-13,26.219131,125.77148400000002,108.67757399999999
2012-08-14,26.167021,125.78933700000002,107.205322
2012-08-15,26.227818,125.93231999999999,105.69846299999999
2012-08-16,26.731525,126.861519,104.797783
2012-08-17,26.835745000000003,127.031296,105.30875400000001
2012-08-20,26.696789000000003,127.04020700000001,105.52523799999999
2012-08-21,26.748891999999998,126.656029,105.99288200000001
2012-08-22,26.523096000000002,126.70965600000001,107.74227900000001
2012-08-23,26.279921999999996,125.673225,108.192574
2012-08-24,26.540460999999997,126.43267800000001,108.088654
2012-08-27,26.653368,126.459427,108.720848
2012-08-28,26.601260999999997,126.334373,108.980667
2012-08-29,26.618628,126.43267800000001,108.504326
2012-08-30,26.332031,125.521332,109.067291
2012-08-31,26.766265999999998,126.119965,110.608795
2012-09-04,26.39283,126.00378400000001,110.49774199999999
2012-09-05,26.39283,125.89659099999999,109.976997
2012-09-06,27.226554999999998,128.451874,108.145821
2012-09-07,26.879171000000003,128.95216399999998,107.642403
2012-09-10,26.679416999999997,128.219528,107.902763
2012-09-11,26.740211,128.57698100000002,107.22584499999999
2012-09-12,26.731525,129.005783,105.88930500000001
2012-09-13,26.87048,130.971436,105.47269399999999
2012-09-14,27.104967,131.552124,102.669464
2012-09-17,27.104967,131.105438,103.901878
2012-09-18,27.078917999999998,130.99823,104.422585
2012-09-19,26.966016999999997,131.069626,105.108253
2012-09-20,27.3134,131.078613,105.368622
2012-09-21,27.087601,131.02383400000002,105.490082
2012-09-24,26.731525,130.826187,106.31456000000001
2012-09-25,26.39283,129.434006,107.3647
2012-09-26,26.201759,128.706421,108.518951
2012-09-27,26.193073000000002,129.918991,107.746536
2012-09-28,25.845685999999997,129.3172,107.80727399999999
2012-10-01,25.611202,129.658508,108.20736699999999
2012-10-02,25.758842,129.793289,108.059532
2012-10-03,25.932539000000002,130.323227,108.094284
2012-10-04,26.080177,131.25737,106.746277
2012-10-05,25.923851000000003,131.26634199999998,105.36348000000001
2012-10-08,25.863056,130.81724499999999,106.250565
2012-10-09,25.428825,129.523788,106.059219
2012-10-10,25.16828,128.697418,106.807175
2012-10-11,25.142229,128.76928700000002,107.54639399999999
2012-10-12,25.359341,128.347137,107.81601699999999
